Date,Visiting,Home,Initial Call,Challenging Team,Result,Placeholder,Outcome,Period,Time,Link
4/4/23,BOS,PHI,Defensive Foul,PHI,Challenge,,Won,4,00:02.0,https://videos.nba.com/nba/official-replay/media/trigger16_bosphi_2_040423_approved_1280x720.mp4
4/4/23,LAL,UTA,Offensive Foul,UTA,Challenge,,Won,3,08:33.0,https://videos.nba.com/nba/official-replay/media/trigger16_laluta_2_040423_approved_1280x720.mp4
4/4/23,OKC,GSW,Defensive Foul,GSW,Challenge,,Lost,2,07:52.0,https://videos.nba.com/nba/official-replay/media/trigger16_okcgsw_1_040423_approved_1280x720.mp4
4/5/23,WAS,ATL,Defensive Foul,WAS,Challenge,,Lost,2,08:40.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasatl_1_040523_approved_1280x720.mp4
4/5/23,SAC,DAL,Offensive Foul,SAC,Challenge,,Won,4,05:13.0,https://videos.nba.com/nba/official-replay/media/trigger16_sacdal_1_040523_approved_1280x720.mp4
4/6/23,MIA,PHI,Defensive Foul,MIA,Challenge,,Won,4,07:15.0,https://videos.nba.com/nba/official-replay/media/trigger16_miaphi_1_040623_approved_1280x720.mp4
4/6/23,OKC,UTA,Home Team Possession,OKC,Challenge,,Won,2,07:58.0,https://videos.nba.com/nba/official-replay/media/trigger17_okcuta_1_040623_approved_1280x720.mp4
4/6/23,POR,SAS,Defensive Foul,SAS,Challenge,,Lost,4,00:07.6,https://videos.nba.com/nba/official-replay/media/trigger16_porsas_1_040623_approved_1280x720.mp4
4/6/23,OKC,UTA,Defensive Foul,UTA,Challenge,,Lost,4,11:48.0,https://videos.nba.com/nba/official-replay/media/trigger16_okcuta_1_040623_approved_1280x720.mp4
4/7/23,HOU,CHA,Defensive Foul,HOU,Challenge,,Lost,3,02:18.0,https://videos.nba.com/nba/official-replay/media/trigger16_houcha_1_040723_approved_1280x720.mp4
4/7/23,MEM,MIL,Defensive Foul,MEM,Challenge,,Won,3,05:20.0,https://videos.nba.com/nba/official-replay/media/trigger16_memmil_1_040723_approved_1280x720.mp4
4/7/23,GSW,SAC,Offensive Foul,SAC,Challenge,,Lost,3,07:01.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswsac_1_040723_approved_1280x720.mp4
4/8/23,DEN,UTA,Offensive Foul,UTA,Challenge,,Won,3,00:56.4,https://videos.nba.com/nba/official-replay/media/trigger16_denuta_1_040823_approved_1280x720.mp4
4/8/23,DEN,UTA,Offensive Foul,DEN,Challenge,,Won,4,10:41.0,https://videos.nba.com/nba/official-replay/media/trigger16_denuta_2_040823_approved_1280x720.mp4
4/9/23,IND,NYK,Defensive Foul,NYK,Challenge,,Lost,2,06:58.0,https://videos.nba.com/nba/official-replay/media/trigger16_indnyk_1_040923_approved_1280x720.mp4
4/9/23,ATL,BOS,Defensive Foul,ATL,Challenge,,Won,3,07:28.0,https://videos.nba.com/nba/official-replay/media/trigger16_atlbos_1_040923_approved_1280x720.mp4
4/9/23,ORL,MIA,Goaltending,ORL,Challenge,,Lost,4,07:01.0,https://videos.nba.com/nba/official-replay/media/trigger18_orlmia_1_040923_approved_1280x720.mp4
4/9/23,SAC,DEN,Defensive Foul,SAC,Challenge,,Lost,1,04:40.0,https://videos.nba.com/nba/official-replay/media/trigger16_sacden_1_040923_approved_1280x720.mp4
4/9/23,NOP,MIN,Away Team Possession,MIN,Challenge,,Won,3,02:46.0,https://videos.nba.com/nba/official-replay/media/trigger17_nopmin_1_040923_approved_1280x720.mp4
4/9/23,MEM,OKC,Defensive Foul,OKC,Challenge,,Won,4,08:45.0,https://videos.nba.com/nba/official-replay/media/trigger16_memokc_1_040923_approved_1280x720.mp4
